kind,N,phi,gamma,C,lmax,a0_pred,a0_sim,rel_err,log_phi,log_err,log_N,phi_gamma
ba,150,0.5272305409415892,0.017526696930497687,0.08867813681559812,7.628672806192451,0.021847400052519977,0.0195703125,0.1163541743403422,-0.6401154703042294,-2.1511079180237935,5.0106352940962555,0.009240609903585585
ba,150,0.5805338120885699,0.01666894540120678,0.09813848999120317,8.115433718153778,0.02053700054180007,0.0195703125,0.04939563646722916,-0.5438055104974449,-3.0078729448142454,5.0106352940962555,0.009676886417258808
ba,150,0.485595185674446,0.01615293971623699,0.06740617443558619,7.337189263868851,0.02271532880954804,0.0195703125,0.16070342819247474,-0.7223778941391027,-1.8281884509713087,5.0106352940962555,0.007843789760694235
ba,150,0.6063971248876909,0.01895359083953818,0.13281771859215502,8.190157155062817,0.020349629868047187,0.0195703125,0.03982140643115372,-0.5002185368624319,-3.22332554944596,5.0106352940962555,0.01149340299139363
ba,150,0.48468754594912516,0.016587758718908496,0.0933108316239246,7.507202895653135,0.022200900785986615,0.0195703125,0.1344172856711724,-0.724248767627018,-2.0067988060466226,5.0106352940962555,0.008039880066263964
ba,150,0.5054134913914763,0.017323225621837413,0.05816420491335974,7.639551042579528,0.02181629073982742,0.0195703125,0.1147645567656327,-0.6823764113257804,-2.164863868288059,5.0106352940962555,0.008755391943695125
ba3,150,0.4681952420016406,0.009716742232830589,0.15723751335331063,10.327537668272548,0.01613808363814416,0.0157421875,0.025148737311390747,-0.7588677504384435,-3.6829078273660563,5.0106352940962555,0.004549332481167679
ba3,150,0.44757562846186627,0.00951424832886194,0.10641490348507893,10.166269334486568,0.016394083334118546,0.0157421875,0.04141075273805147,-0.8039075191402787,-3.1841905558762686,5.0106352940962555,0.0042583456751326436
ba3,150,0.50343163538874,0.010251644423546091,0.14516757763060092,10.75383203393606,0.015498351298468648,0.0157421875,0.015489346797028881,-0.6863053684483615,-4.167538236357955,5.0106352940962555,0.005161002117569665
ba3,150,0.45943714821763615,0.010072994509806144,0.12435523618856953,10.102656407642392,0.016497311196349087,0.0157421875,0.04796815540083523,-0.7777509529547737,-3.0371970704433617,5.0106352940962555,0.00462790787159724
ba3,150,0.45819473464270793,0.009355946761776535,0.11798357635142533,10.30742851137872,0.016169568043346377,0.0157421875,0.027148739229943507,-0.7804588179482181,-3.6063878374386134,5.0106352940962555,0.0042868455438435015
ba3,150,0.4646820809248555,0.009711060944688654,0.12472263174146614,10.237815413509917,0.016279514714314127,0.0157421875,0.0341329446313688,-0.7663996521512687,-3.3774629460830727,5.0106352940962555,0.004512556007766017
ba3,150,0.3918667917448406,0.009327728202406238,0.06584594622459745,9.336200853837248,0.017851658214718617,0.0157421875,0.1340011173617781,-0.9368307620356677,-2.009899677948764,5.0106352940962555,0.003655226924944802
ba3,150,0.42054078212290513,0.010019048103426575,0.09906981698299507,9.510913539702837,0.017523728501045135,0.0157421875,0.11316985019046011,-0.8662114415495268,-2.178856653525126,5.0106352940962555,0.004213418325542021
ws,150,0.020408163265306124,0.000844990359416764,0.4133968253968254,4.1797401781045656,0.03987488685056183,0.0387109375,0.030067712789488166,-3.8917712993110873,-3.5042700900317,5.0106352940962555,1.7244701212587022e-05
ws,150,0.0267639902676399,0.0012454812097713042,0.37888888888888883,4.163676840257572,0.04002872294391522,0.0387109375,0.034041682506790724,-3.620660578759504,-3.3801401738345604,5.0106352940962555,3.333404697684755e-05
ws,150,0.01800327332242226,0.0007516320220235517,0.3744444444444444,4.142514199440631,0.04023321554073898,0.0387109375,0.039324235966617355,-4.017146142461271,-3.2358888296332333,5.0106352940962555,1.353183673037491e-05
ws,150,0.021207177814029362,0.0008662155306653485,0.35888888888888887,4.153464998397675,0.04012713884213864,0.0387109375,0.036584010452824674,-3.8533684257402285,-3.3081166729327864,5.0106352940962555,1.836998678409385e-05
ws,150,0.01639344262295082,0.0007337829666664852,0.4073333333333333,4.171095944558806,0.03995752408526669,0.0387109375,0.03220243852959361,-4.1108128660337355,-3.435682045499719,5.0106352940962555,1.202922896174566e-05
ws,150,0.02439024390243903,0.0010919739517949445,0.3851111111111111,4.181826109610921,0.039854996907600596,0.0387109375,0.029553905988471473,-3.7135310675447846,-3.5215055256118455,5.0106352940962555,2.6633511019388894e-05
ws,150,0.02439024390243903,0.001104870789457646,0.37355555555555553,4.139239431480746,0.04026504613361889,0.0387109375,0.04014649951629025,-3.7135310675447846,-3.215195119076944,5.0106352940962555,2.6948068035552344e-05
ws,150,0.0196078431372549,0.0008624144396316424,0.41984126984126985,4.142397539085482,0.04023434860949191,0.0387109375,0.039353505956602336,-3.9317746340247814,-3.2351448009768147,5.0106352940962555,1.691008705160083e-05
er,199,0.12750160107783765,0.004964342009352363,0.02098986998484486,6.602208791533069,0.02524407693382956,0.0233984375,0.07887874708854208,-2.0596185139812544,-2.5398307749740576,5.293304824724492,0.0006329615544903959
er,200,0.12698857994041707,0.005827394650108841,0.0257507215007215,6.98503485987314,0.02386053470171137,0.0233984375,0.019749062376979997,-2.063650243602895,-3.9245986293118924,5.298317366548036,0.0007400125713697053
er,200,0.1273681675896942,0.005781890799869238,0.026666666666666665,6.979057441484294,0.02388097075630607,0.0233984375,0.02062245636299733,-2.0606655777736216,-3.88132619256846,5.298317366548036,0.0007364288363830561
er,200,0.12683862715838842,0.005216139535386244,0.025318681318681317,7.424230211495747,0.022449016520069445,0.0233984375,0.04057625556965316,-2.0648317687802935,-3.2045475769933915,5.298317366548036,0.0006616079777349852
er,198,0.12306495674609196,0.0049681915770425356,0.04045550409186773,7.564675363770739,0.02203222989116996,0.0195703125,0.1257985732813394,-2.095034833623573,-2.0730653267617773,5.288267030694535,0.0006114102815350381
er,200,0.12301094426062614,0.004781292934101122,0.03864835164835165,6.884605189222952,0.024208601958404814,0.0233984375,0.03462472476654959,-2.095473820514409,-3.3631583828077947,5.298317366548036,0.0005881513586104387
er,200,0.1190888047138047,0.004489256236175798,0.033545177045177045,7.459859441951542,0.02234179718312035,0.0195703125,0.14161678221133922,-2.1278774090238417,-1.9546235250185457,5.298317366548036,0.0005346201592201696
er,199,0.14218054019810436,0.006084836305018326,0.028916226152407055,7.247961811528858,0.022994970310351377,0.0233984375,0.017243338989991287,-1.9506505858055845,-4.06027136385906,5.293304824724492,0.000865145312864543
ba,200,0.497706598334401,0.01759076315120134,0.05975398803459444,7.418021243890475,0.022467806600572127,0.0195703125,0.14805558677574146,-0.6977425263376404,-1.910160735213177,5.298317366548036,0.008755038890090546
ba,200,0.6080579855036241,0.019161902505047346,0.07561650534953278,8.779664974175873,0.018983260427008642,0.0157421875,0.2058845333285886,-0.4974833860907213,-1.5804349280841592,5.298317366548036,0.011651547835635937
ba,200,0.5272354537232439,0.01749245379453046,0.07020923782751531,7.922542102666625,0.021037018738034707,0.0195703125,0.07494546845047612,-0.6401061522752716,-2.5909811742831312,5.298317366548036,0.009222641813092146
ba,200,0.4757071213640922,0.018173253142248935,0.06533038805908989,7.222743408032484,0.02307525786965034,0.0195703125,0.17909501290029683,-0.7429508032404176,-1.7198332320264924,5.298317366548036,0.008645145938120184
ba,200,0.5781113801452786,0.017275867141126167,0.0756184434255072,8.651463301624904,0.01926456379181122,0.0195703125,0.01562308768389774,-0.5479869998915985,-4.158941473294876,5.298317366548036,0.009987375396162916
ba,200,0.45341233879400494,0.016389165081770907,0.054081271397447866,7.210007574814442,0.02311601824786655,0.0195703125,0.18117777873330074,-0.7909511218575427,-1.7082710073901581,5.298317366548036,0.007431049670606786
ba,200,0.44627118644067787,0.017328632686008483,0.06674716665829199,6.9372737727397045,0.024024807457014314,0.0233984375,0.02676973438992724,-0.8068262296100388,-3.6204459885079987,5.298317366548036,0.007733269468179716
ba,200,0.5186740331491712,0.01732928525163069,0.09842964903510064,7.942854621011142,0.02098322009139954,0.0195703125,0.07219647572820015,-0.6564777322916789,-2.6283501959078435,5.298317366548036,0.00898825027305574
ba3,200,0.44346558317399626,0.009901062746763056,0.07917323870621705,10.390070051376533,0.01604095697551007,0.0157421875,0.01897890464778606,-0.813132828044255,-3.9643745096387883,5.298317366548036,0.004390780565035608
ba3,200,0.47429108970499706,0.010602742046732061,0.09017991467863457,10.495550964614662,0.01587974440108736,0.0157421875,0.008738105875524477,-0.7459319240681709,-4.739947397119528,5.298317366548036,0.00502878607920554
ba3,200,0.4471652421652423,0.010171974960235364,0.10070164738713773,10.154617965871658,0.016412893840695095,0.0157421875,0.04260566332951464,-0.8048248470986773,-3.155744621752759,5.298317366548036,0.004548553646392427
ba3,200,0.49627776175367744,0.010057962185730407,0.10811074391176692,10.827814881247534,0.01539245623374234,0.0157421875,0.022216179692794328,-0.7006174904664397,-3.806889429343412,5.298317366548036,0.0049915429613374114
ba3,200,0.42095324933687,0.010124232384795206,0.08467437771920204,10.080939136173278,0.01653285119722817,0.0157421875,0.050225783248240945,-0.8652311226137809,-2.991206863719976,5.298317366548036,0.004261828519421111
ba3,200,0.465767818904864,0.009893034094334618,0.08114740953999292,10.534173189717336,0.015821523309428223,0.0157421875,0.005039694097673667,-0.7640658647238858,-5.29021148858869,5.298317366548036,0.004607856912469692
ba3,200,0.4190269461077845,0.009860351062389805,0.08494997964327206,9.916695922697812,0.016806673106230068,0.0157421875,0.06761992932875857,-0.8698176641295388,-2.693837738396089,5.298317366548036,0.004131752793223848
ba3,200,0.4846842726467986,0.010143715329205438,0.09758000285981817,10.77589012518543,0.015466626397492031,0.0157421875,0.017504625866511223,-0.7242555210636464,-4.045232971629321,5.298317366548036,0.004916499286272119
ws,200,0.02498476538695917,0.0009883195684932122,0.36254761904761906,4.167372027399702,0.03999322968308663,0.0387109375,0.03312480311505312,-3.6894490007964937,-3.4074427499869198,5.298317366548036,2.4692932546143632e-05
ws,200,0.020807833537331705,0.0009064837878896004,0.4018333333333333,4.14772425277641,0.04018267765874337,0.0387109375,0.0380187165124423,-3.8723776931350455,-3.269650398224184,5.298317366548036,1.8861963762696705e-05
ws,200,0.0196078431372549,0.0008537580845018322,0.38516666666666666,4.113916836056646,0.0405128915601569,0.0425390625,0.047630832011004,-3.9317746340247814,-3.0442540015245596,5.298317366548036,1.674035459807514e-05
ws,200,0.0231990231990232,0.0010476577747837723,0.3715,4.148402998082155,0.04017610312781045,0.0387109375,0.03784887999187431,-3.763602000352476,-3.2741274697278984,5.298317366548036,2.4304637021845758e-05
ws,200,0.023794996949359364,0.0009303194193261977,0.345,4.163307101744688,0.040032277848737814,0.0387109375,0.03413351455871648,-3.73823790785621,-3.3774462494312236,5.298317366548036,2.213694774479665e-05
ws,200,0.023794996949359364,0.0011144020533586652,0.38983333333333337,4.169378965409492,0.03997397887056728,0.0387109375,0.032627506646339365,-3.73823790785621,-3.4225689357025066,5.298317366548036,2.651719346002925e-05
ws,200,0.0267639902676399,0.0010973414004222803,0.34,4.174212838202114,0.03992768771667429,0.0387109375,0.0314316907637355,-3.620660578759504,-3.4599068205187584,5.298317366548036,2.9369234561180252e-05
ws,200,0.02498476538695917,0.001084175088079009,0.37516666666666665,4.153102462022037,0.0401306416566282,0.0387109375,0.0366744968816164,-3.6894490007964937,-3.305646406807202,5.298317366548036,2.7087860214039834e-05
