domain,N,phi,lambda_max,a0_ref,a0_pred,a0_corr,err_pred,err_corr,improvement,rel_improvement
trade,73,0.07371551812231418,12.301730034374552,0.013349609375,0.013548229899449293,0.014037600144921579,0.014878377252090425,0.0515363971031234,-0.03665801985103298,-2.4638452825557957
trade,51,0.07833924486004268,10.53646345094067,0.016220703125,0.015818084259741544,0.016425280880001475,0.02482129548613236,0.012612138538320944,0.012209156947811417,0.4918823397209235
trade,69,0.061713762917680326,14.72128696818221,0.011435546874999999,0.011321473932740458,0.01166383240424074,0.00997529401142357,0.019962799482708734,-0.009987505471285164,-1.0012241603831622
trade,58,0.0821504314552779,10.804025860446774,0.015263671875,0.01542634836490243,0.016047316140140946,0.010657755960338336,0.051340481606163044,-0.04068272564582471,-3.8171942963886165
trade,54,0.13652502148970364,6.560098627049124,0.024833984375,0.02540612209387422,0.02710572206264396,0.023038498785969416,0.09147697177142812,-0.0684384729854587,-2.970613377381898
trade,63,0.10064751570346686,8.325291182343104,0.020048828125,0.020019319807113262,0.02100661826139625,0.0014718225774973453,0.04777287382707055,-0.046301051249573205,-31.458308094764842
trade,52,0.13997833152762731,5.714210465481251,0.028662109375,0.029167050754163988,0.03116760075323724,0.017617034830116608,0.08741475881822597,-0.06979772398810936,-3.9619450301928514
trade,58,0.06019380518524036,12.372704306580268,0.013349609375,0.013470512390571487,0.013867824675877367,0.009056670661682724,0.038818761382474316,-0.02976209072079159,-3.2862065436573094
trade,59,0.09136336011884663,8.713263819644325,0.019091796875,0.01912792612693667,0.019984246012437056,0.0018923966231789678,0.04674516198135775,-0.04485276535817878,-23.70156574929609
trade,79,0.04060679703169604,16.58515958431952,0.010478515625,0.010049144587323845,0.010249095738877662,0.04097632270087445,0.021894311592663057,0.019082011108211394,0.46568383407513025
trade,54,0.07665418227215982,10.362435291726724,0.016220703125,0.016083735335817428,0.016687849270041404,0.008444010603428864,0.028799377033256943,-0.02035536642982808,-2.4106277389679724
trade,64,0.1359741944292736,8.10398848148576,0.020048828125,0.02056600488110646,0.02193626339481157,0.025795859632392344,0.09414192480696768,-0.06834606517457534,-2.6494974729898964
trade,69,0.05021275905619719,14.760809309232776,0.011435546874999999,0.011291160476032836,0.011568971033052305,0.012626103547598196,0.011667492557263962,0.0009586109903342334,0.07592294638865771
